أسس وتأليف النصوص - نظري - تطبيقي ، للمستوي المتوسط,حنان حسن جابر,696
العوامل البيئية المؤثرة على النمو اللغوي للطفل بحي الإنقاذ,حنان حسن محمد إبراهيم,697
الألفاظ العربية في لغة الانقسنا والاستفادة منها في وضع برنامج تعليم اللغة العربية للناطقين بغيرها,حنان صباح الخير فرح,698
تصميم منهج لتدريس النحو لغير الناطقين باللغة العربية عن طريق الحاسوب (المستوى المتوسط),حنان عبد القادر محمد أحمد,699
تقويم منهج اللغة العربية لتلاميذ الحلقة الأولى مرحلة تعليم الأساس,حنان عبد الله الحاج,700
القوميات الكوشية في شرق افرقيا ودورها في نشر الاسلام,حنفري علي عتبان,701
دور المشرف التربوي في حل المشكلات والصعوبات التى تواجه الإدارة المدرسية,حواء ابوبكر كمارا,702
دراسة تحليلية للتدريب أثناء الخدمة لمعلمي اللغة لمرحلة الأساس في السودان,حواء إسماعيل محمد نور,703
مشكلات تعليم اللغة العربية في مدارس المرحلة الثانوية بشرق السودان في محلية بورتسودان (2009 - 2011),حواء جعفر موسى,704
تقويم منهج مادة النحو العربي بالمدارس العربية الثانوية - ولاية كنو نيجيريا,حواء سنوسي ثاني,705
دور الأنشطة والوسائل التعليمية اللغوية في اللغة العربية للناطقين بغيرها الكتاب الأساسي في تعليم اللغة العربية للناطقين بغيرها,حواء محمد صاالح هارون,706
دراسة تحليلية بقويمية للإمتحانات الموحدة بولاية النيل الأزرق الحلقة الثالثة الصف الثامن,حواء محمد عيسى محمد,707
أسباب الضعف الإملائي لدى التلاميذ النازحين ولاية القضارف - مرحلة الأساس,حياة الأزرق بابكر,708
علم المعاني بين النحو والبلاغة,حياة التوم حاج قيلي,709
دور المسرح المدرسي في تعليم اللغة العربية للناطقين بغيرها,حياة حسن عبد الرحيم,710
"بناء الجملة الفعلية لدى طلاب المرحلة الثانوية مدرسة الشيخ لطفي الثانوية للبنين برفاعة "" نموذجا "" الصف الأول للعام الدراسي 2006 - 2007",حياة سلامة الأمانة,711
دراسة تحليلية نقدية لمنهج النحو للصف الخامس الإبتدائي,حياة عبد الوهاب التهامي,712
أهمية الوسائل التعليمية في تعليم اللغة العربية لغير الناطقين بها,حياة عبد الوهاب التهامي,712
اللغة العربية الفصحي والعامية السودانية : دراسة تقابلية علي مستوي الأصوات,حياة علي محمد أحمد,713
العوامل الأسرية المؤثرة في تعليم الطفل السوداني اللغة العربية,حياة محمد محمد بخيت,714
المشكلات الصوتية التي يواجهها متعلمو اللغة العربية من الناطقين باللغة الفولانية في منطقة فوتا جالوا ، غينيا,حيدر جرنو ألفا عمر,715
واقع إعداد وتدريب معلمي مرحلة الأساس في كليات التربية في ولاية الخرطوم,حيدر خليفة أحمد الفضل,716
وضع اللغة في منطقة الشلال الثالث,حيدر سيد شريف,717
تيسير فهم القرآن لغير العرب,حيدر عالم الندوي,718
تحليل الاخطاء الصوتية والاملائية لطلاب المستوى الاني (بكلاريوس) في معهد الخرطوم الدولي للغة العربية - الناطقين بغير العربية,حيدر عبد الملك مقبول عبد الله,719
التوجيه الفني لمادة اللغة العربية بالمدارس الثانوية بولاية الخرطوم,حيدر وقيع الله أحمد,720
برنامج مقترح لإعداد معلمي اللغة العربية للمرحلة الإبتدائية في قطانى بجنوب تايلاند,خادير شي لي,721
دراسة تقابلية بين اللغة العربية واللغة الإنجليزية علي مستوي الضمائر وأدوات الربط,خالد أحمد إسماعيل,722
دراسة تقابلية بين اللغة السونتكية واللغة العربية علي المستوي الصوتي,خالد الأمين جاكيتي,723
